plz,name,lat,lon
55566,Sobernheim,49.7805490905,7.62330184717
49838,Lengerich u.a.,52.566109434,7.51946308094
86972,Altenstadt,47.8227453944,10.85949839
65451,Kelsterbach,50.0493151835,8.51789468849
27254,"Siedenburg, Staffhorst",52.7064004055,8.97198715742
88299,Leutkirch im Allgäu,47.8125821111,10.0187287166
38709,Wildemann,51.827249807,10.2839501914
56472,Nisterau u.a.,50.6231397751,7.92965743249
76275,Ettlingen,48.9272459524,8.4061309168
21649,Regesbostel,53.3789589086,9.65487913787
73345,Hohenstadt/Drackenstein,48.5423903404,9.67239455261
53129,Bonn,50.708454161,7.11252440225
51503,Rösrath,50.9059867747,7.18352414906
25566,Lägerdorf,53.8736054394,9.59089045367
55546,Hackenheim,49.8056950555,7.91007192893
38279,Sehlde,52.0290374848,10.239025202
37327,"Leinefelde-Worbis, Wingerode, Hausen",51.3805869132,10.3061150532
29593,Schwienau,52.9935506525,10.3986658805
92665,Altenstadt a.d. Waldnaab,49.7530210463,12.1160719188
83135,Schechen,47.9262373278,12.1197421177
04205,Leipzig,51.3255185331,12.2680654708
08468,Reichenbach/Vogtl.,50.6211080049,12.3325507733
17255,Wesenberg,53.2388508937,12.985958639
59602,Rüthen,51.5047688409,8.43991622014
85386,Eching,48.2970042519,11.6254831713
39590,Tangermünde,52.557639799,11.9478330591
14715,"Milower Land, Schollene, Nennhausen u.a.",52.6142482036,12.3769595998
93197,Zeitlarn,49.1126594041,12.1683144793
14728,Rhinow,52.736529903,12.4135037717
63128,Dietzenbach,50.0111553805,8.78446634884
71696,Möglingen,48.8790546884,9.13334737592
86609,Donauwörth,48.7239048737,10.7722180442
91161,Hilpoltstein,49.1708280512,11.2290576162
53117,Bonn,50.7565729212,7.07285716993
49688,Lastrup,52.7924785633,7.90147647665
79312,Emmendingen,48.1230508998,7.86502105099
55578,Wallertheim,49.8560445546,8.04589515758
67577,Alsheim,49.7635263027,8.32410803166
67365,Schwegenheim,49.2765011191,8.3354983608
88214,Ravensburg,47.7413960319,9.60866951739
72589,Westerheim,48.5152537611,9.61581898937
94133,Röhrnbach,48.7533261393,13.5166386013
01069,Dresden,51.0208510372,13.7281700576
04157,Leipzig,51.3749738049,12.3668242474
09599,Freiberg,50.9146221965,13.3340406795
23744,Schönwalde am Bungsberg,54.1979946041,10.7664363508
74376,Gemmrigheim,49.0255402457,9.16786211616
93479,Grafenwiesen,49.2034578422,12.8795575058
06456,Arnstein,51.6730646455,11.4475816777
95185,Gattendorf,50.328184918,11.9909519455
35037,Marburg,50.8027557981,8.75164042494
61137,Schöneck,50.2069320414,8.84353608904
28879,Grasberg,53.1809354858,9.01056789477
78479,Reichenau,47.6946626513,9.11537316424
70376,Stuttgart,48.8161332679,9.20335356451
76889,Klingenmünster u.a.,49.0854991978,7.98433933045
37181,Hardegsen,51.6519658438,9.80369929856
30161,Hannover,52.3769319678,9.74796961893
29339,Wathlingen,52.5253525795,10.1441849435
29355,Beedenbostel,52.6534830918,10.2565093297
87770,Oberschönegg,48.1141612048,10.3100859155
86975,Bernbeuren,47.7297124121,10.7678197038
49377,Vechta,52.7415027668,8.28549538652
92353,Postbauer-Heng,49.2898595723,11.3544464298
79400,Kandern,47.7036786157,7.65407191485
44289,Dortmund,51.4863854396,7.58955591301
67731,Otterbach,49.4880866069,7.7352959468
76891,Bruchweiler-Bärenbach u.a.,49.0897770019,7.82953068239
20535,Hamburg,53.5591218143,10.0501310848
86381,Krumbach (Schwaben),48.2448607887,10.3791892645
55494,Rheinböllen,50.0118575746,7.64865231662
98746,Katzhütte,50.5265157908,11.0343912758
57339,Erndtebrück,50.995219681,8.25869833831
67547,Worms,49.6286340592,8.36632144678
55597,Wöllstein,49.8172980437,7.97341043844
09111,Chemnitz,50.8350550502,12.924247951
22587,Hamburg,53.5633944858,9.7989352374
24248,Mönkeberg,54.3480639687,10.1948647398
78183,Hüfingen,47.8953018287,8.505043781
74321,Bietigheim-Bissingen,48.9553554985,9.11839263483
63928,Eichenbühl,49.6751953686,9.36000029638
15868,Lieberose,52.0065343776,14.3324724506
03130,"Spremberg, Tschernitz u.a.",51.5885934198,14.4384141466
41061,Mönchengladbach,51.1951900123,6.43346078612
50171,Kerpen,50.8625796711,6.66409696759
31832,Springe,52.1961400824,9.61643721423
57629,"Malberg, Norken, Höchstenbach u.a.",50.6751047351,7.91430687142
58239,Schwerte,51.4301623729,7.57661713433
82439,Großweil,47.6847504762,11.3032596477
73527,"Schwäbisch Gmünd, Täferrot",48.8254976609,9.81032460666
88178,Heimenkirch,47.633461051,9.90415608489
22415,Hamburg,53.6592893124,10.0216520164
97486,Königsberg i. Bay.,50.0753977126,10.5846867991
71729,Erdmannhausen,48.9372391857,9.29614896524
17087,Altentreptow,53.6942921573,13.240107446
56332,"Lehmen, Niederfell, Oberfell, Wolken u.a.",50.2510773751,7.45391414738
68526,Ladenburg,49.4771329233,8.61537948842
24613,"Aukrug, Wiedenborstel",54.0754646537,9.78841730683
99631,Weißensee,51.2083936696,11.0573503958
39124,Magdeburg,52.1575857051,11.64178451
13465,Berlin Frohnau,52.6399007294,13.2895657685
90522,Oberasbach,49.4222451517,10.9682918368
15236,"Treplin, Jacobsdorf, Frankfurt (Oder)",52.3575648253,14.3736468758
52070,Aachen,50.7938368804,6.09622578802
74417,Gschwend,48.9334500547,9.75447938245
37154,Northeim,51.7167122153,9.99598233512
98597,Breitungen/Werra,50.7548135536,10.3257346701
74254,Offenau,49.2469941773,9.17043749135
74229,Oedheim,49.2375430997,9.26654399109
67592,Flörsheim-Dalsheim,49.6594573016,8.20372518263
44357,Dortmund,51.5530518983,7.36664590928
08304,Schönheide,50.5008878801,12.5191419872
39517,Tangerhütte u.a.,52.4376196517,11.7765418275
95473,Creußen,49.8468725175,11.6236496512
19386,"Lübz, Passow",53.4596617788,12.0680379215
93093,Donaustauf,49.0291314805,12.2260828085
04746,Hartha,51.1139924867,12.9682077247
15864,Wendisch Rietz,52.2087235586,14.0175588696
79364,Malterdingen,48.1605335603,7.79431855254
56588,"Waldbreitbach, Hasuen",50.5517065807,7.41623847534
69190,Walldorf,49.3012001381,8.63267269792
21765,Nordleda,53.7670855514,8.81253804494
74363,Güglingen,49.065317842,9.00181398982
72762,Reutlingen,48.4826743952,9.2149401
24790,Schacht-Audorf,54.3029279191,9.76555430586
24632,Lentföhrden,53.8652036677,9.85941394898
86199,Augsburg,48.3217699182,10.8305598005
64560,Riedstadt,49.8384211221,8.46920589896
78604,Rietheim-Weilheim,48.0322585662,8.77758980428
86650,Wemding,48.8779920866,10.7091274653
67161,Gönnheim,49.4510800353,8.25067248535
08112,Wilkau-Haßlau,50.6642123533,12.521630962
12103,Berlin Tempelhof,52.4640187363,13.3746382565
27248,Ehrenburg,52.7347072698,8.68444319691
87674,Ruderatshofen,47.8227802107,10.5806562796
91799,Langenaltheim,48.8947005975,10.9161238881
12689,Berlin,52.5655424902,13.5688091997
35799,Merenberg,50.5142431123,8.19050814746
67661,Kaiserslautern,49.4093277813,7.72741759818
57645,Nister,50.6777703612,7.85150127733
49565,Bramsche,52.4164580784,7.99643450458
44143,Dortmund,51.5175029885,7.51653759915
55437,Ockenheim,49.9431043486,7.97662977133
21714,Hammah,53.6249599233,9.37316225371
97956,Werbach,49.6885492301,9.66019409682
58640,Iserlohn,51.4296612035,7.67457669095
55452,Guldental,49.8998293697,7.80760841545
26215,Wiefelstede,53.2541581676,8.10558301288
84564,Oberbergkirchen,48.3135776299,12.380958738
83256,Chiemsee,47.8839128671,12.4694038606
92549,Stadlern,49.5030916939,12.6250124371
92369,Sengenthal,49.223096935,11.4480720534
19322,"Wittenberge, Rühstädt",53.0138188872,11.7526310367
59759,Arnsberg,51.4324561361,8.00866518253
41844,Wegberg,51.1427870334,6.24950148744
52441,Linnich,50.9759471715,6.28227125924
53840,Troisdorf,50.8144270317,7.16475524867
26529,"Upgant-Schott, Osteel u.a.",53.5145769995,7.2581054357
56589,Niederbreitbach,50.5169676124,7.42541477282
04683,Naunhof,51.2702195,12.5748040588
78655,Dunningen,48.2206324758,8.4964104361
78594,Gunningen,48.0491105648,8.69674720257
63683,Ortenberg,50.3567204073,9.08341259702
70794,Filderstadt,48.6586422545,9.21668728263
74177,Bad Friedrichshall,49.2400282962,9.21792299811
84109,Wörth a.d. Isar,48.6267051167,12.3414191224
67823,"Obermoschel, Schiersfeld",49.7199831846,7.75827369111
56377,Nassau,50.3094985226,7.8115343188
45276,Essen,51.4481439188,7.07537257736
48488,Emsbüren,52.4003687771,7.31213252169
06886,Wittenberg,51.8811683089,12.6169416837
91719,Heidenheim,48.9957513917,10.7442426786
91757,Treuchtlingen,48.9574993752,10.8700790173
15236,"Treplin, Jacobsdorf, Frankfurt (Oder)",52.3575648253,14.3736468758
48739,Legden,52.0460903551,7.10067608209
24145,Kiel,54.274173137,10.1436549972
22045,Hamburg,53.5830771477,10.1286870281
38707,"Altenau, Schulenberg",51.8269066783,10.4693395738
74924,Neckarbischofsheim,49.286248751,8.98499204248
63791,Karlstein am Main,50.0448165734,9.02873443515
64747,Breuberg,49.8211597653,9.04213855354
31868,Ottenstein,51.9496301394,9.39776101605
34359,Reinhardshagen,51.4952012308,9.60523252508
26127,Oldenburg (Oldenburg),53.1728949193,8.19532370124
18546,Sassnitz,54.5242540472,13.6148503296
63075,Offenbach am Main,50.1195776635,8.79498926434
61231,Bad Nauheim,50.375459247,8.74903050851
78269,Volkertshausen,47.823181047,8.86787299249
38467,Bergfeld,52.5390980668,10.8517628441
88427,Bad Schussenried,48.0097590511,9.65440805033
73347,Mühlhausen im Täle,48.5747512987,9.65372227134
79739,Schwörstadt,47.6070215072,7.86290070955
79865,Grafenhausen,47.7738042663,8.24995579227
89605,Altheim,48.3213904072,9.74930587486
97505,Geldersheim,50.0424864714,10.1449653879
24149,Kiel,54.3336830935,10.1921369147
87746,Erkheim,48.0499555869,10.3457478037
91589,Aurach,49.2400632432,10.396348567
04741,Roßwein,51.0784556066,13.1757344376
13347,Berlin Wedding,52.5490388807,13.3655184939
18209,"Bad Doberan, Bartenshagen-Parkentin u.a.",54.105708527,11.8820953457
03103,"Neu-Seeland, Neupetershain",51.6005737383,14.1338653771
55767,"Brücken, Oberbrombach u.a.",49.6785287637,7.16697154333
49143,Bissendorf,52.2615159226,8.22045383618
49497,Mettingen,52.3251318967,7.77960329234
73469,Riesbürg,48.821212822,10.4232092092
38644,Goslar,51.8598786691,10.4712897681
32689,Kalletal,52.1217688079,8.95906858404
25729,Windbergen,54.042975597,9.12697779598
24955,Harrislee,54.811764767,9.38351932279
67753,Rothselberg u.a.,49.610589532,7.66542956123
66981,Münchweiler an der Rodalb,49.2161962589,7.7066194745
79285,Ebringen,47.952164648,7.78860430489
55483,Dickenschied u.a.,50.0019372901,7.35936112609
94256,Drachselsried,49.1027856476,13.0343455202
18437,Stralsund,54.3003120738,13.051663515
85296,Rohrbach,48.6144084622,11.5440240749
46562,Voerde (Niederrhein),51.6009270132,6.65206482743
45883,Gelsenkirchen,51.5134506405,7.05916873902
89186,Illerrieden,48.272275982,10.03686349
67434,Neustadt an der Weinstraße,49.336487922,8.09100605267
54608,Bleialf,50.2370856422,6.30452023499
95478,Kemnath,49.859494937,11.9282521422
09122,Chemnitz,50.7968261774,12.8841115377
38275,Haverlah,52.0617806578,10.30934958
78601,Mahlstetten,48.0699467494,8.83402691768
59755,Arnsberg,51.4567953265,7.98192171391
07751,"Jena, Bucha, Großpürschütz u.a.",50.960786664,11.5457665345
04349,Leipzig,51.3903336031,12.4450676637
01723,Wilsdruff,51.0288243014,13.5046676348
01737,Tharandt u.a.,50.9693259771,13.5221521894
64331,Weiterstadt,49.916086903,8.59330909079
31515,Wunstorf,52.4373269997,9.39275835727
38533,Vordorf,52.3717418423,10.5048367084
24791,Alt Duvenstedt,54.3566022621,9.63233137735
07551,Gera,50.8527464148,12.0724581435
92445,Neukirchen-Balbini,49.2902978325,12.4176269897
14979,Großbeeren,52.3621548522,13.328382704
29221,Celle,52.616888943,10.08238445
63073,Offenbach am Main,50.0825793218,8.81547150849
74392,Freudental,49.0090138382,9.05226049751
70569,Stuttgart,48.745341804,9.09002356655
31628,Landesbergen,52.5507616605,9.16258630982
88356,Ostrach,47.9510808107,9.36070188126
98666,"Biberau, Masserberg",50.5087654377,10.9308291992
89617,Untermarchtal,48.2417109597,9.61106870693
95615,Marktredwitz,50.0103232251,12.1014727605
07955,Auma-Weidatal,50.7045805542,11.9291234917
99090,Erfurt,51.0073187144,10.9215750443
68305,Mannheim,49.5342564657,8.49518498906
76356,Weingarten,49.0552973013,8.53615757128
64293,Darmstadt,49.8823150259,8.62896232846
26180,Rastede,53.2607886882,8.21104953458
78166,Donaueschingen,47.9598400793,8.49355879007
76887,Bad Bergzabern u.a.,49.1286780512,7.80517076043
49124,Georgsmarienhütte,52.2047408272,8.07510582865
48167,Münster,51.9232699475,7.72301370192
59555,Lippstadt,51.6875612681,8.3384525134
26465,Langeoog,53.7461647619,7.52865474607
97657,Sandberg,50.337827057,10.0099016694
21646,Halvesbostel,53.3507616073,9.61237324051
18569,Gingst,54.5080807975,13.1622422278
25488,Holm,53.6242491132,9.69452595022
24367,Osterby,54.4484228061,9.75888955355
24159,Kiel,54.3964303377,10.1594433241
22926,Ahrensburg,53.6685129124,10.2368589118
23829,Wittenborn,53.908858369,10.2264952253
28355,Bremen,53.0980031512,8.93492887895
71069,Sindelfingen,48.7400609793,9.03979860038
77704,Oberkirch,48.5215611004,8.06697400578
45964,Gladbeck,51.5660006066,6.97759973815
21729,Freiburg (Elbe),53.8273972172,9.28101365637
71116,Gärtringen,48.6399989751,8.89794719089
86937,Scheuring,48.1602084919,10.8894252825
26209,Hatten,53.0424980166,8.32165967032
92268,Etzelwang,49.5346518723,11.5819553044
16761,Hennigsdorf,52.6304556948,13.2010964024
82279,Eching a. Ammersee,48.0806112553,11.1167331044
25826,Sankt Peter-Ording,54.3063978602,8.63667435083
96132,Schlüsselfeld,49.7678913095,10.6291373716
21514,Bröthen,53.5054386574,10.6511551076
86989,Steingaden,47.7082261582,10.8673686063
47279,Duisburg,51.3850701988,6.80224843249
40589,Düsseldorf,51.1659897013,6.82063649705
42579,Heiligenhaus,51.3289823123,6.96540225934
74670,Forchtenberg,49.3177313078,9.57181430142
67071,Ludwigshafen am Rhein,49.4805159655,8.35706671201
97797,Wartmannsroth,50.1795628709,9.78256851151
88433,Schemmerhofen,48.1763293378,9.77736808396
97440,Werneck,49.9905048875,10.0836009302
09247,Röhrsdorf,50.8617048405,12.8352355476
75236,Kämpfelbach,48.9339466515,8.62769317136
28213,Bremen,53.0973065476,8.84181674668
31717,Nordsehl,52.3595896003,9.1783090682
95030,Hof,50.3155213605,11.8692319083
56457,Westerburg,50.5668193802,7.96668093907
22041,Hamburg,53.5755056504,10.0788951093
74597,Stimpfach,49.0684631023,10.1224870112
24966,Sörup,54.7240689044,9.66099925124
36166,Haunetal,50.7645284588,9.67195689162
35753,Greifenstein,50.5946643974,8.25677051763
19209,Lützow,53.6291852365,11.1804023148
90602,Pyrbaum,49.2892961385,11.2707521432
13059,Berlin Wartenberg,52.5808595567,13.5216896688
03099,Kolkwitz,51.7542294795,14.1990791004
50189,Elsdorf,50.9318330484,6.56232863079
54528,Salmtal,49.9285612363,6.84428626926
58509,Lüdenscheid,51.2197506193,7.60531165802
82284,Grafrath,48.1229801597,11.1669804542
99428,Weimar,50.9749460356,11.2395081611
91322,Gräfenberg,49.6624046443,11.2444199638
39624,Kalbe,52.6965797098,11.3747051652
82340,Feldafing,47.9405974027,11.292130197
94518,Spiegelau,48.9295100674,13.3423410502
54536,Kröv,49.9915713604,7.08424689573
50667,Köln,50.9386556776,6.95506986959
81479,München,48.077512294,11.5234070862
84559,Kraiburg a. Inn,48.1792776973,12.4467468813
29465,Schnega,52.8894500262,10.8681591299
12685,Berlin,52.5388599812,13.5653176221
12679,Berlin,52.5453258528,13.5752531709
88719,Stetten,47.6940028841,9.30269418898
57439,Attendorn,51.1209612591,7.89779705625
21635,Jork,53.5298103069,9.70378152713
79853,Lenzkirch,47.866790921,8.20004845335
39264,"Güterglück, Lindau, Deetz u.a.",51.9957868358,12.1138320653
56867,Briedel,49.9646759292,7.23968449426
74930,Ittlingen,49.1952882911,8.92779685646
28870,Ottersberg,53.1096081045,9.10977278382
73770,Denkendorf,48.6937631002,9.32098658242
53894,Mechernich,50.5912162336,6.64780314953
07919,"Kirschkau, Pausa-Mühltroff",50.6018460741,11.8977064629
93449,Waldmünchen,49.3679033903,12.6973243587
83547,Babensham,48.0881572014,12.2954641363
18190,Sanitz,54.0684738085,12.3831454857
04519,Rackwitz,51.4576510367,12.3653375398
38173,"Sickte, Dettum u.a.",52.1984914072,10.6763973768
22453,Hamburg,53.6179951399,9.96594993501
79199,Kirchzarten,47.9628223735,7.9506518331
97493,Bergrheinfeld,50.0002063081,10.1674879018
72657,Altenriet,48.6012957457,9.16784488868
21717,Fredenbeck,53.5255602955,9.41852730729
29456,Hitzacker (Elbe),53.1582612974,10.9931771559
65558,Burgschwalbach,50.3717848982,7.93566522135
53881,Euskirchen,50.6348255232,6.81830113033
83512,Wasserburg a. Inn,48.0541985734,12.2004548598
16798,Fürstenberg,53.1565654633,13.2049601094
01558,Großenhain,51.2900831648,13.5387332366
01762,Hartmannsdorf-Reichenau,50.8082763701,13.5777220402
65933,Frankfurt am Main,50.0973802611,8.59765183231
61200,Wölfersheim,50.4076281038,8.82644064585
22453,Hamburg,53.6359889857,9.94503642473
31241,Ilsede,52.2735916806,10.1914480709
65779,Kelkheim,50.1509662622,8.4330185982
90408,Nürnberg,49.4660459918,11.0761939828
37297,Berkatal,51.2368799887,9.91470470789
67317,Altleiningen,49.4976958568,8.07508773861
67735,Mehlbach,49.524225869,7.72113124439
71063,Sindelfingen,48.7052413224,8.99104040226
70771,Leinfelden-Echterdingen,48.6858314657,9.14487048904
83123,Amerang,48.0115133412,12.3103736984
47665,Sonsbeck,51.6154153208,6.37510004474
54293,Trier,49.8048585918,6.67257791796
53505,"Altenahr, Berg, Kalenborn, Kirchsahr",50.5296159868,6.9589223062
08144,Hirschfeld,50.6292932755,12.462849327
96264,Altenkunstadt,50.1162500159,11.2360839754
99089,Erfurt,50.9972843241,11.0148016139
12685,Berlin,52.547460655,13.5696515331
29362,Hohne,52.5922781923,10.3611371213
60326,Frankfurt am Main,50.1024028603,8.62818984709
25889,"Uelvesbüll, Witzwort",54.409429511,8.98854515026
88718,Daisendorf,47.7118094288,9.27140402954
66987,Thaleischweiler-Fröschen,49.2919672037,7.57631674868
97845,Neustadt a. Main,49.9374871866,9.55248442017
91287,Plech,49.6617337868,11.4662773169
08301,Schlema,50.6162517447,12.6639286533
09439,Amtsberg,50.7438641347,13.0056700301
13055,Berlin Alt-Hohenschönhausen,52.5402240091,13.4957364971
55471,Tiefenbach u.a.,50.0031268068,7.46807966337
72459,Albstadt,48.2303919109,8.94951671734
24939,Flensburg,54.8033973295,9.4187888986
89610,Oberdischingen,48.3070662965,9.82991129029
37115,Duderstadt,51.5182493915,10.2466123042
24326,Ascheberg,54.122251403,10.3379714774
23623,Ahrensbök,54.0021899983,10.5670488295
86684,Holzheim,48.6169873132,10.9533561016
82497,Unterammergau,47.6146389238,11.0206886067
82487,Oberammergau,47.596231549,11.0711783212
57518,Betzdorf,50.7749451934,7.86839920296
49196,Bad Laer,52.0987452927,8.08419242345
67067,Ludwigshafen am Rhein,49.4485126841,8.39692900596
34329,Nieste,51.3092365212,9.66162696718
26655,Westerstede,53.2616204133,7.92249417077
53879,Euskirchen,50.676733328,6.80724052913
55595,Hargesheim,49.7934421941,7.71818092151
24147,Kiel,54.3019409246,10.1773636788
99846,Seebach,50.9130779006,10.4242643378
64397,Modautal,49.7553734956,8.74544024196
33014,Bad Driburg,51.7217663153,9.038225333
85132,Schernfeld,48.9260710411,11.1064118987
21354,Bleckede,53.2913611537,10.7281858411
55120,Mainz,50.0224064207,8.22217987258
79848,Bonndorf im Schwarzwald,47.8127947684,8.32483245158
80995,München,48.2171699056,11.5152098319
07749,Jena,50.9230308581,11.6125736298
93346,Ihrlerstein,48.9532557156,11.8503131594
07318,Saalfeld/Saale,50.6130424899,11.3013432749
86720,Nördlingen,48.8574521754,10.5111614425
83254,Breitbrunn a. Chiemsee,47.8936432654,12.3844439926
54413,Gusenburg,49.6677269799,6.99524568301
67752,Wolfstein,49.585125361,7.6137000277
74538,Rosengarten,49.0605467763,9.70733531153
22851,Norderstedt,53.6984170025,10.0420899273
89312,Günzburg,48.4661717119,10.2802294518
87761,Lauben,48.0652852066,10.2852661617
86157,Augsburg,48.3614475786,10.8654734233
93155,Hemau,49.0453348621,11.764114755
95683,Ebnath,49.9533161048,11.9386623857
84166,Adlkofen,48.5363483827,12.2823158742
06803,Bitterfeld-Wolfen,51.6505084292,12.2914478633
29490,Neu Darchau,53.2108354202,10.9052236629
76467,Bietigheim,48.9038796412,8.26257567189
79879,Wutach,47.8276321217,8.42580587638
53127,Bonn,50.7020652411,7.08538245594
48151,Münster,51.9439529526,7.61161172977
79108,Freiburg im Breisgau,48.0402893995,7.82828969466
94362,Neukirchen,48.9822812569,12.7653997042
17375,"Vogelsang-Warsin, Meiersberg, Mönkebude u.a.",53.7623289189,13.9260181531
66709,Weiskirchen,49.5509009543,6.80910541919
75335,Dobel,48.7901790378,8.49375331479
99986,"Vogtei, Kammerforst u.a.",51.1435947924,10.4097338568
21423,Winsen,53.3304136659,10.3035590962
79591,Eimeldingen,47.6325313417,7.59416006084
21369,Nahrendorf,53.1694111849,10.8380031555
76887,Bad Bergzabern u.a.,49.0953948082,8.05150385473
33829,Borgholzhausen,52.0946177029,8.28628411059
49356,Diepholz,52.6097512666,8.36384591503
67583,Guntersblum,49.8007319248,8.34825336245
30827,Garbsen,52.4433926081,9.61670367423
95691,Hohenberg a.d. Eger,50.1024390468,12.1880085182
36419,Geisa,50.7044518838,9.9724342324
97508,Grettstadt,49.9896269121,10.3400081606
72221,Haiterbach,48.5300490014,8.64541896792
28199,Bremen,53.0577407419,8.78827062072
25379,"Herzhorn, Kamerlanderdeich",53.7751268918,9.50568613188
92717,Reuth b. Erbendorf,49.8573433995,12.1419128706
94419,Reisbach,48.5681865609,12.6325718793
91722,Arberg,49.1350281234,10.6311454876
15754,Heidesee,52.247024653,13.7696709066
25718,Friedrichskoog,54.0582466633,8.68889953518
24899,Wohlde,54.4052713513,9.30055594324
24407,Rabenkirchen-Faulück,54.6528777686,9.86374941636
26131,Oldenburg (Oldenburg),53.122288835,8.16813367082
56651,Niederzissen,50.4521339787,7.1850553022
55571,Odernheim am Glan,49.7592209192,7.71301884388
56254,Müden,50.196517792,7.34957843637
56472,Nisterau u.a.,50.6653810569,7.99011405352
94163,Saldenburg,48.7776581833,13.3559647191
95694,Mehlmeisel,49.9880931713,11.8355324083
36043,Fulda,50.5267319022,9.68820633464
21217,Seevetal,53.4252537552,10.0462979897
23881,"Breitenfelde, Lankau",53.6120984207,10.5904300784
72116,Mössingen,48.3954765788,9.07395948842
70173,Stuttgart,48.781365922,9.18183341818
24963,Tarp,54.6599987661,9.38134306226
31789,Hameln,52.051655733,9.43412256148
77799,Ortenberg,48.4494312591,7.97204298394
79822,Titisee-Neustadt,47.9379578374,8.18998308167
26936,Stadland,53.4022171709,8.35218262212
56337,Eitelborn,50.3834390142,7.72098036586
67732,Hirschhorn,49.5220159327,7.68415137976
87779,Trunkelsberg,48.0034522848,10.2173279224
96160,Geiselwind,49.7755034826,10.478479806
87742,Apfeltrach,47.9964470455,10.4973645248
35279,Neustadt,50.8724057356,9.09084407317
25866,Mildstedt,54.4690020154,9.11233278336
31719,Wiedensahl,52.3907327417,9.12840964865
38165,Lehre,52.3404662586,10.6764506352
96188,Stettfeld,49.974740546,10.7293893883
34327,Körle,51.1757342138,9.53413685756
82110,Germering,48.1289898905,11.3603435357
29491,Prezelle,52.9565316234,11.4119063975
79106,Freiburg im Breisgau,48.0077636705,7.85410590237
26892,"Dörpen, Lehe, u.a.",52.9667037434,7.34106602199
54646,Bettingen,49.9457019237,6.38743115102
40235,Düsseldorf,51.2310417977,6.82493056265
50667,Köln,50.9405013115,6.94405100596
16833,Fehrbellin,52.7776054995,12.7814915722
94522,Wallersdorf,48.7355830078,12.7521596445
39387,Oschersleben (Bode),52.0297908921,11.2641557697
59519,Möhnesee,51.4849292355,8.12342932069
67157,Wachenheim an der Weinstraße,49.42524335,8.13657008657
24783,Osterrönfeld,54.2748506759,9.71412121781
73566,Bartholomä,48.745763771,9.98094875106
91463,Dietersheim,49.5471238471,10.5398668007
33175,Bad Lippspringe,51.7867239684,8.82374879998
74252,Massenbachhausen,49.1812124379,9.03372427522
63679,Schotten,50.491584272,9.16036137237
25785,Nordhastedt,54.1481794514,9.18294248867
31867,"Pohle, Lauenau, Messenkamp, Hülsede etc",52.2591458356,9.3706058906
73087,Bad Boll,48.6370441078,9.60690772505
85368,Moosburg a.d. Isar,48.4766511567,11.9306818611
04275,Leipzig,51.3196082658,12.3720264803
94545,Hohenau,48.8581529284,13.5141514656
73113,Ottenbach,48.7338157767,9.75358389071
31137,Hildesheim,52.1698008361,9.9266676517
23812,Wahlstedt,53.9440903335,10.1416771247
63857,"Waldaschaff, Waldaschaffer Forst",49.9611244448,9.32214445395
29389,Bad Bodenteich,52.8437227027,10.6954620955
83737,Irschenberg,47.8204416808,11.8970122151
12247,Berlin Lankwitz,52.4394666914,13.3462036392
19075,Pampow,53.5441497029,11.3303225016
02727,Ebersbach-Neugersdorf,50.9747372021,14.6102502426
17449,Karlshagen,54.1792517332,13.8107165517
15345,"Lichtenow, Altlandsberg u.a.",52.5180445461,13.9513341452
59348,Lüdinghausen,51.7741585916,7.41592213697
94344,Wiesenfelden,49.0368266298,12.545002105
69242,Mühlhausen,49.2478003123,8.72866308582
38875,Oberharz am Brocken,51.7387015321,10.7361857375
88480,Achstetten,48.2643174281,9.90194685838
56841,Traben-Trarbach,49.9458905135,7.11646118799
79790,Küssaberg,47.5983372142,8.32809411636
55596,Waldböckelheim,49.8144924364,7.71095856625
67468,"Frankenstein, Neidenfels, Frankeneck",49.3889465308,8.03522766363
88260,Argenbühl,47.7030499257,9.93908804162
25774,Lunden,54.3105188431,8.99885317389
71106,Magstadt,48.7451244266,8.97965496354
71739,Oberriexingen,48.9363930471,9.02247881082
49844,Bawinkel,52.5901386252,7.42014530841
85567,Grafing b. München,48.0311846785,11.9505543669
92526,Oberviechtach,49.4845573549,12.4485207812
82285,Hattenhofen,48.2232407839,11.1136194824
38104,Braunschweig,52.2744970227,10.5876680152
86502,Laugna,48.5114890221,10.7077096467
17509,Lubmin,54.0885091622,13.6210823075
74918,Angelbachtal,49.2250763352,8.77312430721
54486,Mülheim (Mosel),49.9030045078,7.02281434477
78667,Villingendorf,48.2017434124,8.5841525734
56653,Wehr,50.422409334,7.2420602897
45881,Gelsenkirchen,51.5269548676,7.07988804438
92269,Fensterbach,49.406471561,12.0396151187
21129,Hamburg,53.5220082263,9.84811955585
97424,Schweinfurt,50.0350362481,10.2087763931
91611,Lehrberg,49.3585033532,10.4988033146
61184,Karben,50.2356170504,8.76776531784
28307,Bremen,53.0375243874,8.93365425762
31224,Peine,52.3221673414,10.2851144588
86519,Wiesenbach,48.2929164032,10.3103895288
73207,Plochingen,48.7186711633,9.42094969348
21401,Thomasburg,53.2207300947,10.642051549
91083,Baiersdorf,49.6582628206,11.0297066382
47608,Geldern,51.5184845821,6.3105051683
67823,"Obermoschel, Schiersfeld",49.7199831846,7.75827369111
13125,Berlin Buch,52.6334495915,13.4812318761
34212,Melsungen,51.1417574028,9.58502058688
71540,Murrhardt,48.9753449666,9.60817434483
67158,Ellerstadt,49.4670766542,8.25719763861
