entry_id,customer_id,admission,time
16083,3984,USC,2024-10-06 10:00:00.000000
16084,4133,Tageseintritt,2024-10-06 17:48:05.689096
16085,2948,USC,2024-10-06 11:10:43.402315
16086,9418,USC,2024-10-06 18:18:47.702230
16087,1855,USC,2024-10-06 14:12:06.425155
16088,3270,Tageseintritt,2024-10-06 17:08:21.401673
16089,1050,USC,2024-10-06 19:04:43.830416
16090,5744,USC,2024-10-06 17:22:20.266087
16091,8733,Abo,2024-10-06 17:18:30.255704
16092,6220,USC,2024-10-06 17:24:22.865807
16093,2190,Tageseintritt,2024-10-06 13:42:23.400500
16094,7142,Tageseintritt,2024-10-06 16:45:12.795647
16095,6988,Tageseintritt,2024-10-06 18:57:43.789778
16096,7864,USC,2024-10-06 18:01:48.729114
16097,2273,Tageseintritt,2024-10-06 13:20:30.601556
16098,6932,Tageseintritt,2024-10-06 20:21:42.639264
16099,3462,USC,2024-10-06 16:43:47.583541
16100,7148,USC,2024-10-06 17:18:33.381192
16101,5309,USC,2024-10-06 15:46:31.958475
16102,9797,USC,2024-10-06 20:15:55.463634
16103,7001,USC,2024-10-06 17:14:49.114252
16104,6896,USC,2024-10-06 13:44:40.685517
16105,8990,Tageseintritt,2024-10-06 18:41:08.770300
16106,8055,Tageseintritt,2024-10-06 16:17:38.552821
16107,393,USC,2024-10-06 18:51:33.674443
16108,7859,USC,2024-10-06 18:45:05.004132
16109,7484,Tageseintritt,2024-10-06 14:19:01.078529
16110,4184,USC,2024-10-06 13:49:03.842415
16111,1930,Abo,2024-10-06 17:26:32.351503
16112,2894,USC,2024-10-06 17:46:07.679718
16113,2336,USC,2024-10-06 16:01:33.441514
16114,6735,Tageseintritt,2024-10-06 19:16:49.243208
16115,3027,USC,2024-10-06 16:06:03.344561
16116,5948,USC,2024-10-06 20:31:20.786696
16117,5430,USC,2024-10-06 19:09:45.396439
16118,9252,Tageseintritt,2024-10-06 19:21:42.623084
16119,8013,USC,2024-10-06 19:17:23.556138
16120,6985,Tageseintritt,2024-10-06 20:17:15.614316
16121,5379,USC,2024-10-06 18:58:26.578680
16122,7187,USC,2024-10-06 19:45:35.211616
16123,6736,Tageseintritt,2024-10-06 20:46:18.077835
16124,7756,USC,2024-10-06 21:28:15.576894
16125,6873,Tageseintritt,2024-10-06 18:13:15.534815
16126,876,USC,2024-10-06 19:35:58.867167
16127,9818,USC,2024-10-06 18:55:01.201300
16128,2040,Tageseintritt,2024-10-06 19:47:23.668503
16129,7444,Tageseintritt,2024-10-06 18:10:28.059756
16130,5558,Tageseintritt,2024-10-06 20:04:11.652050
16131,3162,Tageseintritt,2024-10-06 19:38:23.025078
16132,5767,USC,2024-10-06 20:26:22.125371
16133,2440,Tageseintritt,2024-10-06 18:54:02.655993
16134,9937,Tageseintritt,2024-10-06 19:19:47.569431
16135,9197,USC,2024-10-06 19:18:10.204401
16136,5549,USC,2024-10-06 19:38:24.215237
16137,131,USC,2024-10-07 16:37:18.514736
16138,2937,Tageseintritt,2024-10-07 16:17:18.765584
16139,2775,USC,2024-10-07 18:57:17.283798
16140,9581,Tageseintritt,2024-10-07 18:51:36.215920
16141,8048,USC,2024-10-07 15:28:22.722167
16142,3090,Abo,2024-10-07 18:43:02.472461
16143,1741,Abo,2024-10-07 17:34:40.675549
16144,2354,Tageseintritt,2024-10-07 13:27:37.801417
16145,6260,USC,2024-10-07 16:52:19.752927
16146,400,Tageseintritt,2024-10-07 20:15:48.101826
16147,3343,USC,2024-10-07 16:54:30.248182
16148,3126,USC,2024-10-07 18:38:42.765993
16149,3074,USC,2024-10-07 16:43:46.369905
16150,6250,USC,2024-10-07 18:54:43.676875
16151,5256,Abo,2024-10-07 16:43:17.953153
16152,142,Abo,2024-10-07 17:41:45.007831
16153,6111,USC,2024-10-07 17:10:45.818318
16154,2700,Abo,2024-10-07 17:40:38.510586
16155,5144,USC,2024-10-07 15:15:31.559377
16156,3484,USC,2024-10-07 13:00:23.368115
16157,4240,USC,2024-10-07 18:43:43.664124
16158,4124,Tageseintritt,2024-10-07 16:57:02.743483
16159,8140,Tageseintritt,2024-10-07 14:40:01.165373
16160,2048,USC,2024-10-07 14:13:20.597772
16161,8117,USC,2024-10-07 19:50:44.725957
16162,3929,Tageseintritt,2024-10-07 14:02:15.019844
16163,8957,USC,2024-10-07 18:47:41.756320
16164,5257,Abo,2024-10-07 18:46:33.070189
16165,7259,USC,2024-10-07 16:02:23.876994
16166,6059,USC,2024-10-07 17:45:06.224443
16167,3161,USC,2024-10-07 21:35:22.853324
16168,4276,Tageseintritt,2024-10-07 19:08:52.929043
16169,2188,Tageseintritt,2024-10-07 16:03:42.617069
16170,7306,Abo,2024-10-07 20:15:31.140476
16171,9811,USC,2024-10-07 15:48:18.470249
16172,2879,USC,2024-10-07 17:57:57.457629
16173,4887,USC,2024-10-07 17:33:11.788124
16174,7278,USC,2024-10-07 17:22:50.523363
16175,8812,Tageseintritt,2024-10-07 19:30:16.789553
16176,457,Tageseintritt,2024-10-07 14:18:50.058896
16177,2169,USC,2024-10-07 19:25:30.354544
16178,2112,Tageseintritt,2024-10-07 18:13:38.352279
16179,1185,Tageseintritt,2024-10-07 17:19:50.800287
16180,3726,USC,2024-10-07 20:21:44.390718
16181,2007,Tageseintritt,2024-10-07 15:49:00.066916
16182,4499,USC,2024-10-07 17:45:47.316014
16183,2999,USC,2024-10-07 11:29:28.364530
16184,827,USC,2024-10-07 13:48:34.183260
16185,5994,Tageseintritt,2024-10-07 14:32:41.060737
16186,3913,USC,2024-10-07 11:13:36.706916
16187,3718,Tageseintritt,2024-10-07 10:28:11.094950
16188,3911,USC,2024-10-07 13:59:48.731157
16189,4622,Tageseintritt,2024-10-07 13:59:03.583829
16190,3547,Tageseintritt,2024-10-07 11:49:16.104933
16191,582,Tageseintritt,2024-10-07 11:34:22.356507
16192,5711,Tageseintritt,2024-10-07 10:55:40.340541
16193,3576,Tageseintritt,2024-10-07 13:56:52.456454
16194,4552,Abo,2024-10-07 12:56:28.725040
16195,2537,Tageseintritt,2024-10-07 10:07:36.406078
16196,8353,Abo,2024-10-07 12:00:19.774423
16197,1369,USC,2024-10-07 11:41:56.097197
16198,1053,Abo,2024-10-07 21:55:04.777120
16199,8482,USC,2024-10-07 20:28:01.012773
16200,8861,USC,2024-10-07 20:00:01.929176
16201,3380,Tageseintritt,2024-10-07 19:22:24.613495
16202,1256,USC,2024-10-07 19:54:53.154442
16203,2039,USC,2024-10-07 20:41:51.136525
16204,3085,USC,2024-10-07 20:09:40.227401
16205,2644,USC,2024-10-07 19:40:35.014624
16206,5033,Tageseintritt,2024-10-07 20:34:26.343871
16207,9135,USC,2024-10-07 21:55:07.017973
16208,8556,USC,2024-10-07 19:58:54.956295
16209,3931,USC,2024-10-07 19:54:31.596221
16210,7562,Tageseintritt,2024-10-07 21:16:08.706943
16211,7981,USC,2024-10-07 20:20:14.332608
16212,287,Abo,2024-10-07 20:20:05.661662
16213,9514,USC,2024-10-08 14:33:25.501377
16214,7996,Abo,2024-10-08 15:53:13.422626
16215,2180,Tageseintritt,2024-10-08 16:10:18.435234
16216,5431,USC,2024-10-08 15:05:49.464839
16217,6049,USC,2024-10-08 16:53:01.277684
16218,8877,Tageseintritt,2024-10-08 20:23:22.699561
16219,4379,USC,2024-10-08 15:57:22.871090
16220,8060,USC,2024-10-08 16:38:57.113867
16221,5518,Tageseintritt,2024-10-08 16:12:01.518301
16222,3336,Abo,2024-10-08 14:50:52.303007
16223,9711,Tageseintritt,2024-10-08 16:14:36.474851
16224,2780,USC,2024-10-08 18:21:55.726031
16225,2330,Tageseintritt,2024-10-08 17:47:39.245069
16226,5657,USC,2024-10-08 19:45:52.304918
16227,123,Tageseintritt,2024-10-08 16:23:30.130724
16228,3120,Abo,2024-10-08 17:44:47.932353
16229,6494,USC,2024-10-08 19:03:55.943557
16230,4258,Tageseintritt,2024-10-08 18:40:06.516524
16231,6558,USC,2024-10-08 17:57:16.894341
16232,504,USC,2024-10-08 15:30:05.710058
16233,2309,Tageseintritt,2024-10-08 18:15:01.072983
16234,3266,USC,2024-10-08 15:06:18.725252
16235,1676,USC,2024-10-08 14:34:03.992161
16236,2886,USC,2024-10-08 18:33:16.147726
16237,2687,Abo,2024-10-08 20:39:00.006395
16238,6682,USC,2024-10-08 20:05:26.360280
16239,357,USC,2024-10-08 14:59:03.474066
16240,3284,USC,2024-10-08 17:01:55.906175
16241,3645,Tageseintritt,2024-10-08 17:20:28.290260
16242,6674,USC,2024-10-08 19:57:28.932180
16243,578,USC,2024-10-08 21:07:44.653435
16244,817,Abo,2024-10-08 12:52:23.110398
16245,4590,Tageseintritt,2024-10-08 16:37:30.033894
16246,5413,Tageseintritt,2024-10-08 16:09:47.522413
16247,5958,Abo,2024-10-08 16:50:11.555525
16248,727,USC,2024-10-08 19:02:38.276604
16249,1118,USC,2024-10-08 17:20:02.344457
16250,6506,Tageseintritt,2024-10-08 17:30:42.931510
16251,2573,USC,2024-10-08 18:28:30.386724
16252,139,USC,2024-10-08 15:43:18.657540
16253,9151,Abo,2024-10-08 17:22:26.156217
16254,6574,USC,2024-10-08 17:21:36.608348
16255,7797,Abo,2024-10-08 18:41:02.609612
16256,4587,USC,2024-10-08 11:12:46.731243
16257,1602,USC,2024-10-08 12:10:25.156958
16258,8717,Tageseintritt,2024-10-08 11:19:36.544434
16259,6447,USC,2024-10-08 10:39:01.952279
16260,8890,Tageseintritt,2024-10-08 11:49:41.935165
16261,3242,USC,2024-10-08 16:25:11.716160
16262,4390,Tageseintritt,2024-10-08 10:02:33.180339
16263,4215,USC,2024-10-08 13:47:57.453079
16264,8209,Abo,2024-10-08 15:56:54.654791
16265,5191,USC,2024-10-08 11:08:04.103417
16266,4099,USC,2024-10-08 10:45:55.156316
16267,7216,Tageseintritt,2024-10-08 10:20:48.355232
16268,6394,Tageseintritt,2024-10-08 15:52:15.102738
16269,7769,Tageseintritt,2024-10-08 14:58:41.329008
16270,4262,USC,2024-10-08 20:11:38.188746
16271,6946,USC,2024-10-08 18:30:45.568151
16272,6546,USC,2024-10-08 19:05:54.055878
16273,4702,Abo,2024-10-08 20:18:05.972781
16274,6629,USC,2024-10-08 17:52:47.304333
16275,9164,Abo,2024-10-08 19:07:27.245620
16276,1498,USC,2024-10-08 19:00:45.757109
16277,8162,USC,2024-10-08 20:22:52.393425
16278,2300,USC,2024-10-08 18:50:21.194857
16279,2286,Tageseintritt,2024-10-08 20:04:22.118781
16280,6619,USC,2024-10-08 21:13:42.825477
16281,9857,Abo,2024-10-08 21:09:36.161120
16282,4511,Tageseintritt,2024-10-08 20:04:45.036429
16283,4053,Abo,2024-10-08 20:05:59.804866
16284,6902,USC,2024-10-09 14:59:39.122671
16285,2852,USC,2024-10-09 18:58:07.920941
16286,8758,USC,2024-10-09 15:01:31.458454
16287,7180,Tageseintritt,2024-10-09 16:41:00.150591
16288,932,USC,2024-10-09 19:08:49.950284
16289,8159,USC,2024-10-09 18:09:03.347680
16290,4369,USC,2024-10-09 16:18:28.562114
16291,1734,Tageseintritt,2024-10-09 16:42:15.356909
16292,1117,USC,2024-10-09 18:58:13.772738
16293,2581,Tageseintritt,2024-10-09 12:48:53.833445
16294,2691,Tageseintritt,2024-10-09 20:24:20.031643
16295,2060,USC,2024-10-09 17:00:32.885836
16296,7118,USC,2024-10-09 18:06:26.163482
16297,4270,Tageseintritt,2024-10-09 16:45:26.472433
16298,8548,USC,2024-10-09 18:16:02.131260
16299,5225,USC,2024-10-09 16:59:10.674368
16300,4794,USC,2024-10-09 21:13:54.547692
16301,59,USC,2024-10-09 18:43:20.395681
16302,2932,USC,2024-10-09 13:53:34.852659
16303,5169,Tageseintritt,2024-10-09 17:56:27.767024
16304,8060,USC,2024-10-09 16:42:15.076027
16305,1679,Tageseintritt,2024-10-09 17:09:49.920282
16306,4627,USC,2024-10-09 14:57:20.818075
16307,8855,USC,2024-10-09 16:41:55.372317
16308,330,USC,2024-10-09 18:36:47.347880
16309,7533,USC,2024-10-09 18:18:54.826448
16310,9900,USC,2024-10-09 16:54:24.430002
16311,2965,USC,2024-10-09 16:52:57.780866
16312,6250,USC,2024-10-09 14:40:52.171520
16313,9351,USC,2024-10-09 18:38:42.375727
16314,7963,Tageseintritt,2024-10-09 17:36:26.808115
16315,3619,USC,2024-10-09 14:52:18.730690
16316,119,USC,2024-10-09 14:13:53.473061
16317,6719,USC,2024-10-09 18:15:42.811733
16318,9546,Tageseintritt,2024-10-09 19:22:24.385720
16319,6705,USC,2024-10-09 18:55:14.322724
16320,6239,USC,2024-10-09 12:41:44.149323
16321,4051,USC,2024-10-09 17:55:27.477909
16322,1733,USC,2024-10-09 19:46:49.029951
16323,6256,USC,2024-10-09 19:00:17.649773
16324,3962,Abo,2024-10-09 16:23:00.199557
16325,6971,Tageseintritt,2024-10-09 16:25:15.891077
16326,611,USC,2024-10-09 19:22:32.189326
16327,2162,Abo,2024-10-09 22:12:15.082850
16328,9979,USC,2024-10-09 16:33:57.954809
16329,2556,USC,2024-10-09 19:25:47.914588
16330,9583,Abo,2024-10-09 17:36:12.435518
16331,4586,Tageseintritt,2024-10-09 16:42:09.694425
16332,4404,Tageseintritt,2024-10-09 22:55:22.935306
16333,1136,USC,2024-10-09 09:42:49.665613
16334,6644,Tageseintritt,2024-10-09 09:35:20.029924
16335,6413,USC,2024-10-09 13:39:53.523719
16336,2969,Abo,2024-10-09 10:53:07.797385
16337,9336,Abo,2024-10-09 12:16:07.635683
16338,9036,USC,2024-10-09 13:42:35.767321
16339,3117,USC,2024-10-09 12:20:39.418841
16340,6926,USC,2024-10-09 12:55:39.661551
16341,6625,Tageseintritt,2024-10-09 11:14:38.531445
16342,727,USC,2024-10-09 11:29:29.779942
16343,9493,USC,2024-10-09 11:14:33.666555
16344,8230,USC,2024-10-09 15:02:46.410410
16345,8079,USC,2024-10-09 11:56:06.621775
16346,4697,Tageseintritt,2024-10-09 10:30:45.134520
16347,8664,Tageseintritt,2024-10-09 09:56:37.083757
16348,5287,USC,2024-10-09 10:48:07.838883
16349,3219,USC,2024-10-09 17:52:08.183268
16350,2327,USC,2024-10-09 18:21:20.881158
16351,7288,Tageseintritt,2024-10-09 21:17:18.730601
16352,7988,USC,2024-10-09 19:55:47.313138
16353,1206,USC,2024-10-09 19:43:51.451361
16354,3373,USC,2024-10-09 19:07:18.206881
16355,6744,Tageseintritt,2024-10-09 21:30:47.741625
16356,8295,Tageseintritt,2024-10-09 19:50:51.261121
16357,8259,Abo,2024-10-09 18:13:53.149771
16358,401,USC,2024-10-09 19:41:52.281679
16359,2414,USC,2024-10-09 19:35:42.187369
16360,4338,USC,2024-10-09 18:58:33.396947
16361,5580,Abo,2024-10-09 20:36:00.050707
16362,7973,USC,2024-10-09 17:57:43.586686
16363,5451,Abo,2024-10-09 20:48:27.600813
16364,215,USC,2024-10-09 19:52:20.424357
16365,8413,USC,2024-10-10 14:33:24.397782
16366,3244,USC,2024-10-10 17:53:37.343940
16367,2987,USC,2024-10-10 15:16:21.074777
16368,3305,Tageseintritt,2024-10-10 17:54:43.089056
16369,1941,USC,2024-10-10 17:30:45.295812
16370,6654,Tageseintritt,2024-10-10 17:09:04.856542
16371,4872,USC,2024-10-10 19:14:52.877922
16372,8155,Tageseintritt,2024-10-10 15:34:54.786143
16373,6472,Abo,2024-10-10 17:45:17.468386
16374,4678,USC,2024-10-10 20:26:39.597487
16375,1846,USC,2024-10-10 16:10:31.033565
16376,4043,USC,2024-10-10 18:42:21.454606
16377,1459,USC,2024-10-10 15:47:47.156314
16378,7680,USC,2024-10-10 17:57:25.659119
16379,8153,USC,2024-10-10 19:11:21.451006
16380,211,USC,2024-10-10 19:40:03.818178
16381,8477,USC,2024-10-10 17:21:06.658175
16382,5625,USC,2024-10-10 17:10:22.410581
16383,4483,USC,2024-10-10 14:52:51.085890
16384,4350,Abo,2024-10-10 18:37:22.009550
16385,7470,USC,2024-10-10 19:04:39.129767
16386,1989,Tageseintritt,2024-10-10 16:21:52.434105
16387,1179,USC,2024-10-10 12:44:46.689081
16388,9575,Abo,2024-10-10 16:59:44.783122
16389,6830,Abo,2024-10-10 15:06:46.431476
16390,1446,Tageseintritt,2024-10-10 18:57:18.729002
16391,650,USC,2024-10-10 17:42:23.062285
16392,576,USC,2024-10-10 14:18:12.002358
16393,4946,USC,2024-10-10 14:06:49.995552
16394,3123,Abo,2024-10-10 14:45:13.548457
16395,8682,USC,2024-10-10 16:15:21.607105
16396,3627,Abo,2024-10-10 18:47:27.809768
16397,77,Tageseintritt,2024-10-10 16:13:16.817194
16398,6343,USC,2024-10-10 19:55:50.479577
16399,8889,USC,2024-10-10 17:41:59.285216
16400,5408,USC,2024-10-10 19:41:53.450903
16401,7239,Abo,2024-10-10 16:39:19.259065
16402,6300,USC,2024-10-10 18:09:34.641690
16403,8869,Abo,2024-10-10 18:29:05.812512
16404,363,USC,2024-10-10 17:39:37.605815
16405,8063,Abo,2024-10-10 16:29:08.106044
16406,8010,USC,2024-10-10 17:48:42.779874
16407,6861,USC,2024-10-10 16:32:00.039759
16408,1351,Abo,2024-10-10 12:31:12.389738
16409,5810,Abo,2024-10-10 13:32:36.311189
16410,4994,USC,2024-10-10 11:40:55.351205
16411,6072,USC,2024-10-10 13:31:45.260114
16412,3654,Abo,2024-10-10 11:54:11.958472
16413,7661,Abo,2024-10-10 10:49:12.452454
16414,6547,USC,2024-10-10 14:41:18.807931
16415,7023,USC,2024-10-10 11:20:07.554043
16416,7605,Tageseintritt,2024-10-10 09:43:39.055379
16417,4130,USC,2024-10-10 11:31:25.481676
16418,2362,USC,2024-10-10 08:55:18.165714
16419,5805,Tageseintritt,2024-10-10 10:08:18.458094
16420,355,USC,2024-10-10 08:54:34.695798
16421,7086,USC,2024-10-10 11:09:34.361434
16422,6042,USC,2024-10-10 20:05:28.455819
16423,5756,Tageseintritt,2024-10-10 18:52:36.680574
16424,5801,Abo,2024-10-10 19:19:28.595303
16425,2144,USC,2024-10-10 19:00:11.829990
16426,3316,USC,2024-10-10 21:15:05.677348
16427,4174,Tageseintritt,2024-10-10 21:13:41.733799
16428,6584,Tageseintritt,2024-10-10 19:05:33.498100
16429,5879,Tageseintritt,2024-10-10 20:07:00.708074
16430,5733,Tageseintritt,2024-10-10 19:32:20.564264
16431,2919,Tageseintritt,2024-10-10 18:17:44.329171
16432,2140,USC,2024-10-10 22:45:16.797516
16433,766,USC,2024-10-10 20:39:50.783946
16434,4010,USC,2024-10-10 19:05:06.682664
16435,1820,Tageseintritt,2024-10-10 21:16:35.236326
16436,7231,USC,2024-10-11 17:46:49.924613
16437,949,USC,2024-10-11 15:25:40.557357
16438,4676,USC,2024-10-11 18:19:28.620697
16439,7980,USC,2024-10-11 20:00:39.775937
16440,6021,USC,2024-10-11 19:13:18.240925
16441,6994,USC,2024-10-11 20:26:11.472914
16442,919,Tageseintritt,2024-10-11 18:20:32.857633
16443,2163,USC,2024-10-11 15:56:43.627289
16444,2690,USC,2024-10-11 18:42:10.156310
16445,1642,Abo,2024-10-11 20:52:37.501846
16446,5077,USC,2024-10-11 21:18:28.708244
16447,8759,USC,2024-10-11 17:19:43.904054
16448,6022,USC,2024-10-11 14:56:52.393817
16449,8179,Tageseintritt,2024-10-11 17:22:02.419849
16450,884,USC,2024-10-11 20:24:33.893454
16451,1937,Tageseintritt,2024-10-11 14:45:39.567313
16452,9119,USC,2024-10-11 17:44:19.766253
16453,9986,USC,2024-10-11 16:07:37.293451
16454,8513,USC,2024-10-11 16:44:58.794961
16455,7286,USC,2024-10-11 17:04:52.814946
16456,444,USC,2024-10-11 18:39:19.062087
16457,2725,Tageseintritt,2024-10-11 16:22:44.648737
16458,4290,USC,2024-10-11 20:12:48.075620
16459,108,Abo,2024-10-11 15:41:53.300580
16460,7811,USC,2024-10-11 20:23:50.150980
16461,2288,Abo,2024-10-11 16:13:56.901919
16462,5370,Tageseintritt,2024-10-11 18:06:59.442915
16463,7807,USC,2024-10-11 17:11:22.095064
16464,9518,USC,2024-10-11 16:38:22.104400
16465,3315,Tageseintritt,2024-10-11 13:51:24.322855
16466,8854,Tageseintritt,2024-10-11 15:28:49.010953
16467,3402,USC,2024-10-11 17:37:36.531961
16468,8011,Abo,2024-10-11 16:11:05.176828
16469,7730,USC,2024-10-11 13:59:16.034207
16470,1313,Tageseintritt,2024-10-11 15:32:41.489925
16471,5832,Abo,2024-10-11 14:48:59.110585
16472,6732,USC,2024-10-11 16:24:43.206431
16473,2906,USC,2024-10-11 17:38:54.667356
16474,6811,USC,2024-10-11 17:10:28.991873
16475,3753,Tageseintritt,2024-10-11 18:21:46.837084
16476,9162,Tageseintritt,2024-10-11 16:08:15.749910
16477,7091,Tageseintritt,2024-10-11 17:03:38.561700
16478,5142,Tageseintritt,2024-10-11 15:18:29.000247
16479,1440,Abo,2024-10-11 16:39:23.932697
16480,3357,USC,2024-10-11 19:29:30.913135
16481,2970,Tageseintritt,2024-10-11 18:01:47.226774
16482,3147,Tageseintritt,2024-10-11 18:49:31.631291
16483,4547,USC,2024-10-11 19:28:25.745574
16484,9002,USC,2024-10-11 18:02:48.761114
16485,5704,USC,2024-10-11 19:12:04.380271
16486,8548,USC,2024-10-11 15:59:32.742201
16487,736,USC,2024-10-11 18:03:15.293306
16488,9407,USC,2024-10-11 21:23:28.250528
16489,4889,Tageseintritt,2024-10-11 11:47:59.864480
16490,8665,USC,2024-10-11 08:00:00.000000
16491,2569,USC,2024-10-11 12:35:34.262394
16492,7705,USC,2024-10-11 09:39:44.430386
16493,9168,USC,2024-10-11 12:29:10.097907
16494,1478,Tageseintritt,2024-10-11 13:16:14.357112
16495,8596,USC,2024-10-11 11:14:46.832838
16496,638,Tageseintritt,2024-10-11 10:59:44.841255
16497,9154,USC,2024-10-11 15:18:53.649386
16498,1913,USC,2024-10-11 12:04:12.852243
16499,7714,USC,2024-10-11 13:48:59.682398
16500,511,USC,2024-10-11 14:28:28.290581
16501,5646,USC,2024-10-11 09:42:59.033428
16502,107,USC,2024-10-11 13:54:52.507577
16503,5369,Tageseintritt,2024-10-11 14:13:01.142611
16504,3957,Tageseintritt,2024-10-11 12:57:27.347600
16505,2411,Abo,2024-10-11 12:11:34.646067
16506,3412,USC,2024-10-11 20:34:30.895832
16507,4687,Tageseintritt,2024-10-11 20:34:40.760592
16508,2288,Abo,2024-10-11 19:04:10.032836
16509,7752,Tageseintritt,2024-10-11 19:53:17.723610
16510,8514,Abo,2024-10-11 20:40:37.829419
16511,3106,Abo,2024-10-11 20:57:14.957994
16512,3626,USC,2024-10-11 21:30:52.265336
16513,6091,USC,2024-10-11 18:33:23.903566
16514,2041,USC,2024-10-11 19:14:08.920774
16515,8212,USC,2024-10-11 21:11:56.092002
16516,2053,USC,2024-10-11 20:40:06.212151
16517,4377,USC,2024-10-11 21:12:25.109533
16518,2584,Tageseintritt,2024-10-11 19:36:44.573922
16519,759,USC,2024-10-11 21:06:35.671339
16520,7116,Tageseintritt,2024-10-11 19:10:24.552436
16521,2701,USC,2024-10-11 19:56:29.200619
16522,4763,Abo,2024-10-11 19:50:56.959886
16523,786,Tageseintritt,2024-10-12 10:32:32.710615
16524,747,USC,2024-10-12 15:27:41.233786
16525,5057,Tageseintritt,2024-10-12 11:30:19.748828
16526,6248,USC,2024-10-12 12:01:45.974250
16527,8799,USC,2024-10-12 13:28:33.415382
16528,7619,USC,2024-10-12 11:54:27.251489
16529,472,USC,2024-10-12 10:24:38.319761
16530,6981,Tageseintritt,2024-10-12 11:31:09.016620
16531,5301,Tageseintritt,2024-10-12 10:29:13.644774
16532,1407,Abo,2024-10-12 12:12:59.790766
16533,262,USC,2024-10-12 12:57:03.855632
16534,5121,USC,2024-10-12 13:12:43.426880
16535,7173,USC,2024-10-12 14:04:09.415407
16536,559,Tageseintritt,2024-10-12 13:08:26.069190
16537,6626,USC,2024-10-12 12:47:42.664771
16538,4416,Abo,2024-10-12 12:20:58.466378
16539,424,USC,2024-10-12 12:12:24.985681
16540,7266,USC,2024-10-12 14:47:52.497464
16541,2573,USC,2024-10-12 13:49:06.325252
16542,2846,Abo,2024-10-12 13:14:53.262723
16543,1665,USC,2024-10-12 10:46:02.466317
16544,3331,Tageseintritt,2024-10-12 10:55:32.886449
16545,7857,Tageseintritt,2024-10-12 13:17:04.107212
16546,7942,Abo,2024-10-12 11:19:23.457617
16547,3083,USC,2024-10-12 11:33:11.762102
16548,3493,Abo,2024-10-12 10:16:14.026585
16549,2028,USC,2024-10-12 11:00:37.259964
16550,548,Tageseintritt,2024-10-12 11:49:41.581577
16551,6655,Abo,2024-10-12 10:43:39.983562
16552,7221,Tageseintritt,2024-10-12 13:50:28.630422
16553,9681,USC,2024-10-12 11:37:55.117654
16554,3973,Abo,2024-10-12 13:54:18.757781
16555,6859,USC,2024-10-12 13:47:35.862164
16556,91,USC,2024-10-12 12:31:15.202304
16557,2273,Tageseintritt,2024-10-12 10:00:00.000000
16558,1343,Tageseintritt,2024-10-12 12:45:17.498031
16559,1382,Tageseintritt,2024-10-12 13:00:24.347604
16560,1031,Abo,2024-10-12 11:42:26.485672
16561,7856,Tageseintritt,2024-10-12 12:07:59.426442
16562,5759,USC,2024-10-12 11:37:23.667527
16563,3904,USC,2024-10-12 12:42:39.992336
16564,3156,USC,2024-10-12 11:25:38.120185
16565,7252,Abo,2024-10-12 10:00:00.000000
16566,2081,Tageseintritt,2024-10-12 11:24:10.771641
16567,3358,USC,2024-10-12 14:00:54.381393
16568,676,Tageseintritt,2024-10-12 11:32:55.550640
16569,3126,USC,2024-10-12 10:57:55.835789
16570,8413,USC,2024-10-12 11:42:41.122301
16571,4548,USC,2024-10-12 10:00:00.000000
16572,9510,USC,2024-10-12 13:13:46.240870
16573,66,USC,2024-10-12 11:41:05.382304
16574,5120,USC,2024-10-12 10:13:27.925192
16575,616,USC,2024-10-12 10:00:00.000000
16576,2598,Tageseintritt,2024-10-12 11:55:07.345826
16577,3750,USC,2024-10-12 16:28:41.551707
16578,7348,USC,2024-10-12 13:18:47.871836
16579,515,USC,2024-10-12 10:53:01.159130
16580,6079,Tageseintritt,2024-10-12 13:19:07.360856
16581,8527,USC,2024-10-12 12:31:14.760346
16582,1922,USC,2024-10-12 12:41:31.053612
16583,587,USC,2024-10-12 12:48:40.136058
16584,3016,USC,2024-10-12 10:52:25.172227
16585,1458,USC,2024-10-12 10:43:46.210201
16586,278,Tageseintritt,2024-10-12 10:44:03.149293
16587,1952,Abo,2024-10-12 10:41:58.018341
16588,7842,USC,2024-10-12 15:05:14.966413
16589,8677,Tageseintritt,2024-10-12 14:14:20.293427
16590,7147,Tageseintritt,2024-10-12 18:16:28.709122
16591,9593,Abo,2024-10-12 17:33:49.184073
16592,626,USC,2024-10-12 16:30:20.789043
16593,1079,Abo,2024-10-12 20:05:35.938850
16594,1531,USC,2024-10-12 17:34:40.489880
16595,8607,Abo,2024-10-12 18:27:58.249360
16596,9167,USC,2024-10-12 15:54:12.661941
16597,380,USC,2024-10-12 16:28:51.173232
16598,8855,USC,2024-10-12 15:49:25.822099
16599,2480,Tageseintritt,2024-10-12 15:41:09.028433
16600,9485,USC,2024-10-12 20:13:43.642484
16601,1564,Tageseintritt,2024-10-12 16:45:59.063211
16602,1727,USC,2024-10-12 13:07:03.581457
16603,8432,Tageseintritt,2024-10-12 14:57:22.568379
16604,4752,USC,2024-10-12 13:50:34.849211
16605,8771,Abo,2024-10-12 15:18:01.275876
16606,691,Tageseintritt,2024-10-12 18:43:51.789861
16607,8037,USC,2024-10-12 15:15:12.441949
16608,4716,Tageseintritt,2024-10-12 16:40:33.271156
16609,3069,Abo,2024-10-12 20:04:25.372428
16610,3910,USC,2024-10-12 17:29:25.900598
16611,5985,USC,2024-10-12 13:40:28.187947
