entry_id,customer_id,admission,time,admission_detail
16016,1250,Sonstige,2024-10-05 19:28:01.364740,Day Ticket
16017,1426,USC,2024-10-05 22:00:00.000000,USC
16018,7071,USC,2024-10-05 18:22:33.134853,USC
16019,688,USC,2024-10-05 21:17:13.560060,USC
16020,9832,USC,2024-10-05 19:28:29.995006,USC
16021,961,Sonstige,2024-10-05 19:27:17.628449,Probemonat
16022,9847,Abo,2024-10-05 19:57:33.043276,L-Abo Fremdhalle
16023,9592,Abo,2024-10-05 20:42:57.269708,L-Abo
16024,4734,USC,2024-10-05 19:35:34.062477,USC
16025,282,USC,2024-10-05 20:18:00.924091,USC
16026,4186,USC,2024-10-05 18:52:54.343762,USC
16027,492,USC,2024-10-05 19:02:49.762130,USC
16028,8253,USC,2024-10-05 20:31:38.127801,USC
16029,123,Tageseintritt,2024-10-05 20:02:50.313348,Regulär
16030,6110,Tageseintritt,2024-10-06 10:00:31.511818,Ermäßigt
16031,4786,USC,2024-10-06 13:06:35.994582,USC
16032,1817,Abo,2024-10-06 10:53:25.075852,L-Abo
16033,6007,Abo,2024-10-06 10:00:00.000000,L-Abo
16034,2143,USC,2024-10-06 12:35:22.200735,USC
16035,2619,USC,2024-10-06 11:18:47.246214,USC
16036,2769,USC,2024-10-06 10:41:34.183984,USC
16037,108,Abo,2024-10-06 10:00:00.000000,M-Abo
16038,5661,Tageseintritt,2024-10-06 13:02:17.711802,Regulär
16039,557,USC,2024-10-06 13:46:36.148305,USC
16040,5792,Tageseintritt,2024-10-06 12:38:55.744351,Regulär
16041,5618,USC,2024-10-06 10:00:00.000000,USC
16042,7311,USC,2024-10-06 14:28:34.411473,USC
16043,8484,USC,2024-10-06 15:12:43.096485,USC
16044,9859,USC,2024-10-06 11:47:13.249646,USC
16045,4954,Tageseintritt,2024-10-06 15:30:05.278215,Regulär
16046,6370,USC,2024-10-06 13:10:47.002679,USC
16047,3437,USC,2024-10-06 10:00:00.000000,USC
16048,2497,USC,2024-10-06 10:31:05.923990,USC
16049,9461,USC,2024-10-06 11:07:01.445163,USC
16050,2319,USC,2024-10-06 10:14:06.965248,USC
16051,9679,USC,2024-10-06 12:48:51.553004,USC
16052,604,USC,2024-10-06 12:11:56.950507,USC
16053,2802,Tageseintritt,2024-10-06 10:11:33.251455,Regulär
16054,3049,USC,2024-10-06 13:03:21.942495,USC
16055,1439,Abo,2024-10-06 13:28:03.990381,L-Abo
16056,9257,USC,2024-10-06 12:12:32.257042,USC
16057,6324,USC,2024-10-06 10:00:00.000000,USC
16058,6589,Abo,2024-10-06 12:43:13.028170,S-Abo
16059,7276,USC,2024-10-06 11:14:44.521494,USC
16060,3100,USC,2024-10-06 13:39:01.686045,USC
16061,5621,Abo,2024-10-06 12:32:27.823625,M-Abo
16062,6856,Sonstige,2024-10-06 13:51:54.150289,Boulderbuddy
16063,707,Abo,2024-10-06 13:54:04.930898,S-Abo
16064,6341,Tageseintritt,2024-10-06 10:00:00.000000,Ermäßigt
16065,962,Tageseintritt,2024-10-06 14:25:22.113952,Ermäßigt
16066,5250,Abo,2024-10-06 10:46:38.915896,S-Abo
16067,5868,USC,2024-10-06 12:52:04.461788,USC
16068,846,Tageseintritt,2024-10-06 13:31:57.524452,Regulär
16069,9926,Tageseintritt,2024-10-06 13:59:02.225173,Ermäßigt
16070,2145,USC,2024-10-06 11:38:46.605769,USC
16071,2501,Tageseintritt,2024-10-06 13:06:05.984353,Regulär
16072,5106,USC,2024-10-06 11:02:32.398868,USC
16073,3259,USC,2024-10-06 11:42:04.686486,USC
16074,4583,Abo,2024-10-06 16:19:14.479093,M-Abo
16075,6408,Abo,2024-10-06 10:00:00.000000,S-Abo
16076,7981,USC,2024-10-06 12:04:19.230113,USC
16077,7012,USC,2024-10-06 12:38:11.949522,USC
16078,6965,Tageseintritt,2024-10-06 12:28:02.910640,Regulär
16079,735,USC,2024-10-06 12:58:12.973468,USC
16080,2753,Tageseintritt,2024-10-06 10:00:00.000000,Ermäßigt
16081,7069,USC,2024-10-06 13:32:50.625228,USC
16082,8814,Tageseintritt,2024-10-06 10:00:00.000000,Ermäßigt
16083,3984,USC,2024-10-06 10:00:00.000000,USC
16084,4133,Tageseintritt,2024-10-06 17:48:05.689096,Regulär
16085,2948,USC,2024-10-06 11:10:43.402315,USC
16086,9418,USC,2024-10-06 18:18:47.702230,USC
16087,1855,USC,2024-10-06 14:12:06.425155,USC
16088,3270,Tageseintritt,2024-10-06 17:08:21.401673,Regulär
16089,1050,USC,2024-10-06 19:04:43.830416,USC
16090,5744,USC,2024-10-06 17:22:20.266087,USC
16091,8733,Abo,2024-10-06 17:18:30.255704,L-Abo
16092,6220,USC,2024-10-06 17:24:22.865807,USC
16093,2190,Tageseintritt,2024-10-06 13:42:23.400500,Ermäßigt
16094,7142,Tageseintritt,2024-10-06 16:45:12.795647,Regulär
16095,6988,Tageseintritt,2024-10-06 18:57:43.789778,Ermäßigt
16096,7864,USC,2024-10-06 18:01:48.729114,USC
16097,2273,Tageseintritt,2024-10-06 13:20:30.601556,Regulär
16098,6932,Tageseintritt,2024-10-06 20:21:42.639264,Regulär
16099,3462,USC,2024-10-06 16:43:47.583541,USC
16100,7148,USC,2024-10-06 17:18:33.381192,USC
16101,5309,USC,2024-10-06 15:46:31.958475,USC
16102,9797,USC,2024-10-06 20:15:55.463634,USC
16103,7001,USC,2024-10-06 17:14:49.114252,USC
16104,6896,USC,2024-10-06 13:44:40.685517,USC
16105,8990,Tageseintritt,2024-10-06 18:41:08.770300,Regulär
16106,8055,Tageseintritt,2024-10-06 16:17:38.552821,Regulär
16107,393,USC,2024-10-06 18:51:33.674443,USC
16108,7859,USC,2024-10-06 18:45:05.004132,USC
16109,7484,Tageseintritt,2024-10-06 14:19:01.078529,Ermäßigt
16110,4184,USC,2024-10-06 13:49:03.842415,USC
16111,1930,Abo,2024-10-06 17:26:32.351503,L-Abo Fremdhalle
16112,2894,USC,2024-10-06 17:46:07.679718,USC
16113,2336,USC,2024-10-06 16:01:33.441514,USC
16114,6735,Tageseintritt,2024-10-06 19:16:49.243208,Ermäßigt
16115,3027,USC,2024-10-06 16:06:03.344561,USC
16116,5948,USC,2024-10-06 20:31:20.786696,USC
16117,5430,Sonstige,2024-10-06 19:09:45.396439,Probemonat
16118,9252,Tageseintritt,2024-10-06 19:21:42.623084,Regulär
16119,8013,USC,2024-10-06 19:17:23.556138,USC
16120,6985,Tageseintritt,2024-10-06 20:17:15.614316,Ermäßigt
16121,5379,USC,2024-10-06 18:58:26.578680,USC
16122,7187,USC,2024-10-06 19:45:35.211616,USC
16123,6736,Tageseintritt,2024-10-06 20:46:18.077835,Regulär
16124,7756,USC,2024-10-06 21:28:15.576894,USC
16125,6873,Tageseintritt,2024-10-06 18:13:15.534815,Regulär
16126,876,USC,2024-10-06 19:35:58.867167,USC
16127,9818,USC,2024-10-06 18:55:01.201300,USC
16128,2040,Tageseintritt,2024-10-06 19:47:23.668503,Ermäßigt
16129,7444,Tageseintritt,2024-10-06 18:10:28.059756,Ermäßigt
16130,5558,Tageseintritt,2024-10-06 20:04:11.652050,Regulär
16131,3162,Tageseintritt,2024-10-06 19:38:23.025078,Regulär
16132,5767,USC,2024-10-06 20:26:22.125371,USC
16133,2440,Tageseintritt,2024-10-06 18:54:02.655993,Regulär
16134,9937,Tageseintritt,2024-10-06 19:19:47.569431,Regulär
16135,9197,USC,2024-10-06 19:18:10.204401,USC
16136,5549,USC,2024-10-06 19:38:24.215237,USC
16137,131,USC,2024-10-07 16:37:18.514736,USC
16138,2937,Tageseintritt,2024-10-07 16:17:18.765584,Regulär
16139,2775,USC,2024-10-07 18:57:17.283798,USC
16140,9581,Tageseintritt,2024-10-07 18:51:36.215920,Regulär
16141,8048,USC,2024-10-07 15:28:22.722167,USC
16142,3090,Abo,2024-10-07 18:43:02.472461,S-Abo
16143,1741,Abo,2024-10-07 17:34:40.675549,M-Abo
16144,2354,Tageseintritt,2024-10-07 13:27:37.801417,Ermäßigt
16145,6260,USC,2024-10-07 16:52:19.752927,USC
16146,400,Sonstige,2024-10-07 20:15:48.101826,Day Ticket
16147,3343,USC,2024-10-07 16:54:30.248182,USC
16148,3126,USC,2024-10-07 18:38:42.765993,USC
16149,3074,USC,2024-10-07 16:43:46.369905,USC
16150,6250,USC,2024-10-07 18:54:43.676875,USC
16151,5256,Abo,2024-10-07 16:43:17.953153,S-Abo
16152,142,Abo,2024-10-07 17:41:45.007831,S-Abo
16153,6111,USC,2024-10-07 17:10:45.818318,USC
16154,2700,Abo,2024-10-07 17:40:38.510586,L-Abo
16155,5144,USC,2024-10-07 15:15:31.559377,USC
16156,3484,USC,2024-10-07 13:00:23.368115,USC
16157,4240,USC,2024-10-07 18:43:43.664124,USC
16158,4124,Tageseintritt,2024-10-07 16:57:02.743483,Regulär
16159,8140,Tageseintritt,2024-10-07 14:40:01.165373,Regulär
16160,2048,USC,2024-10-07 14:13:20.597772,USC
16161,8117,USC,2024-10-07 19:50:44.725957,USC
16162,3929,Tageseintritt,2024-10-07 14:02:15.019844,Regulär
16163,8957,Sonstige,2024-10-07 18:47:41.756320,Boulderbuddy
16164,5257,Abo,2024-10-07 18:46:33.070189,L-Abo Fremdhalle
16165,7259,USC,2024-10-07 16:02:23.876994,USC
16166,6059,USC,2024-10-07 17:45:06.224443,USC
16167,3161,USC,2024-10-07 21:35:22.853324,USC
16168,4276,Tageseintritt,2024-10-07 19:08:52.929043,Regulär
16169,2188,Tageseintritt,2024-10-07 16:03:42.617069,Regulär
16170,7306,Sonstige,2024-10-07 20:15:31.140476,Probemonat
16171,9811,USC,2024-10-07 15:48:18.470249,USC
16172,2879,USC,2024-10-07 17:57:57.457629,USC
16173,4887,USC,2024-10-07 17:33:11.788124,USC
16174,7278,USC,2024-10-07 17:22:50.523363,USC
16175,8812,Tageseintritt,2024-10-07 19:30:16.789553,Regulär
16176,457,Tageseintritt,2024-10-07 14:18:50.058896,Regulär
16177,2169,Sonstige,2024-10-07 19:25:30.354544,Day Ticket
16178,2112,Sonstige,2024-10-07 18:13:38.352279,Day Ticket
16179,1185,Tageseintritt,2024-10-07 17:19:50.800287,Regulär
16180,3726,USC,2024-10-07 20:21:44.390718,USC
16181,2007,Tageseintritt,2024-10-07 15:49:00.066916,Regulär
16182,4499,USC,2024-10-07 17:45:47.316014,USC
16183,2999,USC,2024-10-07 11:29:28.364530,USC
16184,827,USC,2024-10-07 13:48:34.183260,USC
16185,5994,Tageseintritt,2024-10-07 14:32:41.060737,Regulär
16186,3913,USC,2024-10-07 11:13:36.706916,USC
16187,3718,Tageseintritt,2024-10-07 10:28:11.094950,Regulär
16188,3911,USC,2024-10-07 13:59:48.731157,USC
16189,4622,Tageseintritt,2024-10-07 13:59:03.583829,Regulär
16190,3547,Tageseintritt,2024-10-07 11:49:16.104933,Ermäßigt
16191,582,Tageseintritt,2024-10-07 11:34:22.356507,Regulär
16192,5711,Tageseintritt,2024-10-07 10:55:40.340541,Regulär
16193,3576,Tageseintritt,2024-10-07 13:56:52.456454,Regulär
16194,4552,Abo,2024-10-07 12:56:28.725040,L-Abo
16195,2537,Tageseintritt,2024-10-07 10:07:36.406078,Regulär
16196,8353,Abo,2024-10-07 12:00:19.774423,L-Abo Fremdhalle
16197,1369,USC,2024-10-07 11:41:56.097197,USC
16198,1053,Abo,2024-10-07 21:55:04.777120,S-Abo
16199,8482,USC,2024-10-07 20:28:01.012773,USC
16200,8861,Sonstige,2024-10-07 20:00:01.929176,Boulderbuddy
16201,3380,Sonstige,2024-10-07 19:22:24.613495,Day Ticket
16202,1256,USC,2024-10-07 19:54:53.154442,USC
16203,2039,USC,2024-10-07 20:41:51.136525,USC
16204,3085,USC,2024-10-07 20:09:40.227401,USC
16205,2644,USC,2024-10-07 19:40:35.014624,USC
16206,5033,Tageseintritt,2024-10-07 20:34:26.343871,Ermäßigt
16207,9135,USC,2024-10-07 21:55:07.017973,USC
16208,8556,USC,2024-10-07 19:58:54.956295,USC
16209,3931,USC,2024-10-07 19:54:31.596221,USC
16210,7562,Tageseintritt,2024-10-07 21:16:08.706943,Regulär
16211,7981,USC,2024-10-07 20:20:14.332608,USC
16212,287,Abo,2024-10-07 20:20:05.661662,M-Abo
16213,9514,USC,2024-10-08 14:33:25.501377,USC
16214,7996,Abo,2024-10-08 15:53:13.422626,M-Abo
16215,2180,Tageseintritt,2024-10-08 16:10:18.435234,Regulär
16216,5431,USC,2024-10-08 15:05:49.464839,USC
16217,6049,USC,2024-10-08 16:53:01.277684,USC
16218,8877,Tageseintritt,2024-10-08 20:23:22.699561,Regulär
16219,4379,USC,2024-10-08 15:57:22.871090,USC
16220,8060,USC,2024-10-08 16:38:57.113867,USC
16221,5518,Tageseintritt,2024-10-08 16:12:01.518301,Ermäßigt
16222,3336,Abo,2024-10-08 14:50:52.303007,L-Abo
16223,9711,Tageseintritt,2024-10-08 16:14:36.474851,Regulär
16224,2780,Sonstige,2024-10-08 18:21:55.726031,Day Ticket
16225,2330,Tageseintritt,2024-10-08 17:47:39.245069,Ermäßigt
16226,5657,USC,2024-10-08 19:45:52.304918,USC
16227,123,Tageseintritt,2024-10-08 16:23:30.130724,Ermäßigt
16228,3120,Abo,2024-10-08 17:44:47.932353,S-Abo
16229,6494,USC,2024-10-08 19:03:55.943557,USC
16230,4258,Tageseintritt,2024-10-08 18:40:06.516524,Regulär
16231,6558,USC,2024-10-08 17:57:16.894341,USC
16232,504,USC,2024-10-08 15:30:05.710058,USC
16233,2309,Tageseintritt,2024-10-08 18:15:01.072983,Regulär
16234,3266,USC,2024-10-08 15:06:18.725252,USC
16235,1676,USC,2024-10-08 14:34:03.992161,USC
16236,2886,USC,2024-10-08 18:33:16.147726,USC
16237,2687,Sonstige,2024-10-08 20:39:00.006395,Day Ticket
16238,6682,USC,2024-10-08 20:05:26.360280,USC
16239,357,USC,2024-10-08 14:59:03.474066,USC
16240,3284,USC,2024-10-08 17:01:55.906175,USC
16241,3645,Tageseintritt,2024-10-08 17:20:28.290260,Regulär
16242,6674,USC,2024-10-08 19:57:28.932180,USC
16243,578,USC,2024-10-08 21:07:44.653435,USC
16244,817,Abo,2024-10-08 12:52:23.110398,S-Abo
16245,4590,Tageseintritt,2024-10-08 16:37:30.033894,Ermäßigt
16246,5413,Tageseintritt,2024-10-08 16:09:47.522413,Regulär
16247,5958,Abo,2024-10-08 16:50:11.555525,M-Abo
16248,727,USC,2024-10-08 19:02:38.276604,USC
16249,1118,USC,2024-10-08 17:20:02.344457,USC
16250,6506,Tageseintritt,2024-10-08 17:30:42.931510,Ermäßigt
16251,2573,USC,2024-10-08 18:28:30.386724,USC
16252,139,USC,2024-10-08 15:43:18.657540,USC
16253,9151,Abo,2024-10-08 17:22:26.156217,L-Abo
16254,6574,USC,2024-10-08 17:21:36.608348,USC
16255,7797,Abo,2024-10-08 18:41:02.609612,M-Abo
16256,4587,USC,2024-10-08 11:12:46.731243,USC
16257,1602,USC,2024-10-08 12:10:25.156958,USC
16258,8717,Tageseintritt,2024-10-08 11:19:36.544434,Regulär
16259,6447,USC,2024-10-08 10:39:01.952279,USC
16260,8890,Tageseintritt,2024-10-08 11:49:41.935165,Ermäßigt
16261,3242,USC,2024-10-08 16:25:11.716160,USC
16262,4390,Tageseintritt,2024-10-08 10:02:33.180339,Ermäßigt
16263,4215,USC,2024-10-08 13:47:57.453079,USC
16264,8209,Sonstige,2024-10-08 15:56:54.654791,Day Ticket
16265,5191,USC,2024-10-08 11:08:04.103417,USC
16266,4099,USC,2024-10-08 10:45:55.156316,USC
16267,7216,Tageseintritt,2024-10-08 10:20:48.355232,Regulär
16268,6394,Tageseintritt,2024-10-08 15:52:15.102738,Regulär
16269,7769,Tageseintritt,2024-10-08 14:58:41.329008,Regulär
16270,4262,USC,2024-10-08 20:11:38.188746,USC
16271,6946,USC,2024-10-08 18:30:45.568151,USC
16272,6546,USC,2024-10-08 19:05:54.055878,USC
16273,4702,Abo,2024-10-08 20:18:05.972781,L-Abo
16274,6629,USC,2024-10-08 17:52:47.304333,USC
16275,9164,Abo,2024-10-08 19:07:27.245620,L-Abo
16276,1498,USC,2024-10-08 19:00:45.757109,USC
16277,8162,USC,2024-10-08 20:22:52.393425,USC
16278,2300,USC,2024-10-08 18:50:21.194857,USC
16279,2286,Tageseintritt,2024-10-08 20:04:22.118781,Regulär
16280,6619,USC,2024-10-08 21:13:42.825477,USC
16281,9857,Abo,2024-10-08 21:09:36.161120,L-Abo
16282,4511,Tageseintritt,2024-10-08 20:04:45.036429,Regulär
16283,4053,Abo,2024-10-08 20:05:59.804866,S-Abo
16284,6902,USC,2024-10-09 14:59:39.122671,USC
16285,2852,USC,2024-10-09 18:58:07.920941,USC
16286,8758,USC,2024-10-09 15:01:31.458454,USC
16287,7180,Tageseintritt,2024-10-09 16:41:00.150591,Regulär
16288,932,USC,2024-10-09 19:08:49.950284,USC
16289,8159,USC,2024-10-09 18:09:03.347680,USC
16290,4369,USC,2024-10-09 16:18:28.562114,USC
16291,1734,Sonstige,2024-10-09 16:42:15.356909,Day Ticket
16292,1117,USC,2024-10-09 18:58:13.772738,USC
16293,2581,Tageseintritt,2024-10-09 12:48:53.833445,Regulär
16294,2691,Tageseintritt,2024-10-09 20:24:20.031643,Ermäßigt
16295,2060,USC,2024-10-09 17:00:32.885836,USC
16296,7118,USC,2024-10-09 18:06:26.163482,USC
16297,4270,Tageseintritt,2024-10-09 16:45:26.472433,Regulär
16298,8548,USC,2024-10-09 18:16:02.131260,USC
16299,5225,USC,2024-10-09 16:59:10.674368,USC
16300,4794,USC,2024-10-09 21:13:54.547692,USC
16301,59,USC,2024-10-09 18:43:20.395681,USC
16302,2932,USC,2024-10-09 13:53:34.852659,USC
16303,5169,Tageseintritt,2024-10-09 17:56:27.767024,Regulär
16304,8060,USC,2024-10-09 16:42:15.076027,USC
16305,1679,Sonstige,2024-10-09 17:09:49.920282,Probemonat
16306,4627,USC,2024-10-09 14:57:20.818075,USC
16307,8855,USC,2024-10-09 16:41:55.372317,USC
16308,330,USC,2024-10-09 18:36:47.347880,USC
16309,7533,Sonstige,2024-10-09 18:18:54.826448,Probemonat
16310,9900,USC,2024-10-09 16:54:24.430002,USC
16311,2965,Sonstige,2024-10-09 16:52:57.780866,Boulderbuddy
16312,6250,USC,2024-10-09 14:40:52.171520,USC
16313,9351,USC,2024-10-09 18:38:42.375727,USC
16314,7963,Tageseintritt,2024-10-09 17:36:26.808115,Regulär
16315,3619,USC,2024-10-09 14:52:18.730690,USC
16316,119,USC,2024-10-09 14:13:53.473061,USC
16317,6719,USC,2024-10-09 18:15:42.811733,USC
16318,9546,Tageseintritt,2024-10-09 19:22:24.385720,Regulär
16319,6705,USC,2024-10-09 18:55:14.322724,USC
16320,6239,USC,2024-10-09 12:41:44.149323,USC
16321,4051,USC,2024-10-09 17:55:27.477909,USC
16322,1733,USC,2024-10-09 19:46:49.029951,USC
16323,6256,USC,2024-10-09 19:00:17.649773,USC
16324,3962,Abo,2024-10-09 16:23:00.199557,S-Abo
16325,6971,Tageseintritt,2024-10-09 16:25:15.891077,Regulär
16326,611,USC,2024-10-09 19:22:32.189326,USC
16327,2162,Sonstige,2024-10-09 22:12:15.082850,Probemonat
16328,9979,USC,2024-10-09 16:33:57.954809,USC
16329,2556,USC,2024-10-09 19:25:47.914588,USC
16330,9583,Abo,2024-10-09 17:36:12.435518,S-Abo
16331,4586,Tageseintritt,2024-10-09 16:42:09.694425,Regulär
16332,4404,Tageseintritt,2024-10-09 22:55:22.935306,Regulär
16333,1136,Sonstige,2024-10-09 09:42:49.665613,Day Ticket
16334,6644,Tageseintritt,2024-10-09 09:35:20.029924,Ermäßigt
16335,6413,USC,2024-10-09 13:39:53.523719,USC
16336,2969,Abo,2024-10-09 10:53:07.797385,S-Abo
16337,9336,Abo,2024-10-09 12:16:07.635683,L-Abo Fremdhalle
16338,9036,USC,2024-10-09 13:42:35.767321,USC
16339,3117,USC,2024-10-09 12:20:39.418841,USC
16340,6926,USC,2024-10-09 12:55:39.661551,USC
16341,6625,Tageseintritt,2024-10-09 11:14:38.531445,Regulär
16342,727,USC,2024-10-09 11:29:29.779942,USC
16343,9493,USC,2024-10-09 11:14:33.666555,USC
16344,8230,USC,2024-10-09 15:02:46.410410,USC
16345,8079,USC,2024-10-09 11:56:06.621775,USC
16346,4697,Tageseintritt,2024-10-09 10:30:45.134520,Regulär
16347,8664,Tageseintritt,2024-10-09 09:56:37.083757,Regulär
16348,5287,USC,2024-10-09 10:48:07.838883,USC
16349,3219,USC,2024-10-09 17:52:08.183268,USC
16350,2327,USC,2024-10-09 18:21:20.881158,USC
16351,7288,Tageseintritt,2024-10-09 21:17:18.730601,Regulär
16352,7988,USC,2024-10-09 19:55:47.313138,USC
16353,1206,USC,2024-10-09 19:43:51.451361,USC
16354,3373,USC,2024-10-09 19:07:18.206881,USC
16355,6744,Tageseintritt,2024-10-09 21:30:47.741625,Regulär
16356,8295,Tageseintritt,2024-10-09 19:50:51.261121,Regulär
16357,8259,Abo,2024-10-09 18:13:53.149771,S-Abo
16358,401,USC,2024-10-09 19:41:52.281679,USC
16359,2414,USC,2024-10-09 19:35:42.187369,USC
16360,4338,USC,2024-10-09 18:58:33.396947,USC
16361,5580,Abo,2024-10-09 20:36:00.050707,S-Abo
16362,7973,USC,2024-10-09 17:57:43.586686,USC
16363,5451,Abo,2024-10-09 20:48:27.600813,L-Abo
16364,215,USC,2024-10-09 19:52:20.424357,USC
16365,8413,USC,2024-10-10 14:33:24.397782,USC
16366,3244,USC,2024-10-10 17:53:37.343940,USC
16367,2987,USC,2024-10-10 15:16:21.074777,USC
16368,3305,Tageseintritt,2024-10-10 17:54:43.089056,Regulär
16369,1941,USC,2024-10-10 17:30:45.295812,USC
16370,6654,Tageseintritt,2024-10-10 17:09:04.856542,Ermäßigt
16371,4872,USC,2024-10-10 19:14:52.877922,USC
16372,8155,Tageseintritt,2024-10-10 15:34:54.786143,Regulär
16373,6472,Abo,2024-10-10 17:45:17.468386,L-Abo
16374,4678,USC,2024-10-10 20:26:39.597487,USC
16375,1846,USC,2024-10-10 16:10:31.033565,USC
16376,4043,USC,2024-10-10 18:42:21.454606,USC
16377,1459,USC,2024-10-10 15:47:47.156314,USC
16378,7680,USC,2024-10-10 17:57:25.659119,USC
16379,8153,USC,2024-10-10 19:11:21.451006,USC
16380,211,Sonstige,2024-10-10 19:40:03.818178,Probemonat
16381,8477,USC,2024-10-10 17:21:06.658175,USC
16382,5625,USC,2024-10-10 17:10:22.410581,USC
16383,4483,USC,2024-10-10 14:52:51.085890,USC
16384,4350,Abo,2024-10-10 18:37:22.009550,L-Abo
16385,7470,USC,2024-10-10 19:04:39.129767,USC
16386,1989,Tageseintritt,2024-10-10 16:21:52.434105,Regulär
16387,1179,USC,2024-10-10 12:44:46.689081,USC
16388,9575,Abo,2024-10-10 16:59:44.783122,M-Abo
16389,6830,Abo,2024-10-10 15:06:46.431476,L-Abo
16390,1446,Tageseintritt,2024-10-10 18:57:18.729002,Ermäßigt
16391,650,Sonstige,2024-10-10 17:42:23.062285,Probemonat
16392,576,USC,2024-10-10 14:18:12.002358,USC
16393,4946,USC,2024-10-10 14:06:49.995552,USC
16394,3123,Abo,2024-10-10 14:45:13.548457,S-Abo
16395,8682,USC,2024-10-10 16:15:21.607105,USC
16396,3627,Abo,2024-10-10 18:47:27.809768,L-Abo
16397,77,Tageseintritt,2024-10-10 16:13:16.817194,Regulär
16398,6343,USC,2024-10-10 19:55:50.479577,USC
16399,8889,USC,2024-10-10 17:41:59.285216,USC
16400,5408,USC,2024-10-10 19:41:53.450903,USC
16401,7239,Abo,2024-10-10 16:39:19.259065,M-Abo
16402,6300,USC,2024-10-10 18:09:34.641690,USC
16403,8869,Abo,2024-10-10 18:29:05.812512,L-Abo
16404,363,USC,2024-10-10 17:39:37.605815,USC
16405,8063,Abo,2024-10-10 16:29:08.106044,L-Abo
16406,8010,USC,2024-10-10 17:48:42.779874,USC
16407,6861,USC,2024-10-10 16:32:00.039759,USC
16408,1351,Sonstige,2024-10-10 12:31:12.389738,Day Ticket
16409,5810,Abo,2024-10-10 13:32:36.311189,L-Abo Fremdhalle
16410,4994,USC,2024-10-10 11:40:55.351205,USC
16411,6072,USC,2024-10-10 13:31:45.260114,USC
16412,3654,Abo,2024-10-10 11:54:11.958472,L-Abo Fremdhalle
16413,7661,Abo,2024-10-10 10:49:12.452454,L-Abo Fremdhalle
16414,6547,USC,2024-10-10 14:41:18.807931,USC
16415,7023,USC,2024-10-10 11:20:07.554043,USC
16416,7605,Tageseintritt,2024-10-10 09:43:39.055379,Regulär
16417,4130,Sonstige,2024-10-10 11:31:25.481676,Day Ticket
16418,2362,USC,2024-10-10 08:55:18.165714,USC
16419,5805,Tageseintritt,2024-10-10 10:08:18.458094,Regulär
16420,355,USC,2024-10-10 08:54:34.695798,USC
16421,7086,USC,2024-10-10 11:09:34.361434,USC
16422,6042,USC,2024-10-10 20:05:28.455819,USC
16423,5756,Sonstige,2024-10-10 18:52:36.680574,Day Ticket
16424,5801,Abo,2024-10-10 19:19:28.595303,S-Abo
16425,2144,USC,2024-10-10 19:00:11.829990,USC
16426,3316,USC,2024-10-10 21:15:05.677348,USC
16427,4174,Tageseintritt,2024-10-10 21:13:41.733799,Ermäßigt
16428,6584,Tageseintritt,2024-10-10 19:05:33.498100,Regulär
16429,5879,Tageseintritt,2024-10-10 20:07:00.708074,Regulär
16430,5733,Tageseintritt,2024-10-10 19:32:20.564264,Ermäßigt
16431,2919,Tageseintritt,2024-10-10 18:17:44.329171,Regulär
16432,2140,USC,2024-10-10 22:45:16.797516,USC
16433,766,USC,2024-10-10 20:39:50.783946,USC
16434,4010,USC,2024-10-10 19:05:06.682664,USC
16435,1820,Tageseintritt,2024-10-10 21:16:35.236326,Ermäßigt
16436,7231,USC,2024-10-11 17:46:49.924613,USC
16437,949,USC,2024-10-11 15:25:40.557357,USC
16438,4676,USC,2024-10-11 18:19:28.620697,USC
16439,7980,USC,2024-10-11 20:00:39.775937,USC
16440,6021,USC,2024-10-11 19:13:18.240925,USC
16441,6994,USC,2024-10-11 20:26:11.472914,USC
16442,919,Tageseintritt,2024-10-11 18:20:32.857633,Regulär
16443,2163,USC,2024-10-11 15:56:43.627289,USC
16444,2690,USC,2024-10-11 18:42:10.156310,USC
16445,1642,Abo,2024-10-11 20:52:37.501846,L-Abo Fremdhalle
16446,5077,USC,2024-10-11 21:18:28.708244,USC
16447,8759,USC,2024-10-11 17:19:43.904054,USC
16448,6022,USC,2024-10-11 14:56:52.393817,USC
16449,8179,Tageseintritt,2024-10-11 17:22:02.419849,Ermäßigt
16450,884,USC,2024-10-11 20:24:33.893454,USC
16451,1937,Tageseintritt,2024-10-11 14:45:39.567313,Regulär
16452,9119,USC,2024-10-11 17:44:19.766253,USC
16453,9986,USC,2024-10-11 16:07:37.293451,USC
16454,8513,USC,2024-10-11 16:44:58.794961,USC
16455,7286,USC,2024-10-11 17:04:52.814946,USC
16456,444,USC,2024-10-11 18:39:19.062087,USC
16457,2725,Tageseintritt,2024-10-11 16:22:44.648737,Ermäßigt
16458,4290,USC,2024-10-11 20:12:48.075620,USC
16459,108,Abo,2024-10-11 15:41:53.300580,M-Abo
16460,7811,USC,2024-10-11 20:23:50.150980,USC
16461,2288,Abo,2024-10-11 16:13:56.901919,S-Abo
16462,5370,Tageseintritt,2024-10-11 18:06:59.442915,Ermäßigt
16463,7807,USC,2024-10-11 17:11:22.095064,USC
16464,9518,USC,2024-10-11 16:38:22.104400,USC
16465,3315,Tageseintritt,2024-10-11 13:51:24.322855,Regulär
16466,8854,Tageseintritt,2024-10-11 15:28:49.010953,Regulär
